time,chamber_press,chamber_press_adc_raw,chamber_temp,thrust
12034,-0.11438961327075958,4768,26.5,0.006017964874505997
12045,-0.06052306666970253,4783,26.5,0.003633488165438175
12057,-0.05333948880434036,4785,26.5,-0.00011354650516994297
12068,-0.1107998788356781,4769,26.5,0.0038605811575055126
12080,-0.06411382555961609,4782,26.5,0.0017031975866854193
12091,-0.03179287165403366,4791,26.5,-0.004428313637673855
12103,-0.0928419679403305,4774,26.5,-0.005563778890371324
12114,-0.07488713413476944,4779,26.5,-0.010332731723785401
12126,-0.03179287165403366,4791,26.5,0.0
12137,-0.08925017714500427,4775,26.5,0.0013625580985844137
12148,-0.07847686856985092,4778,26.5,-0.0024980232051014903
12160,-0.04974975809454918,4786,26.5,-0.009651452747583389
12171,-0.10002657026052475,4772,26.5,0.003633488165438175
12183,-0.10361630469560623,4771,26.5,0.0010219185373932123
12194,-0.04974975809454918,4786,26.5,0.0007948255453258754
12206,-0.08206865936517715,4777,26.5,0.007834708811044692
12217,-0.11438961327075958,4768,26.5,0.001135465033426881
12228,-0.06052306666970253,4783,26.5,0.0017031975866854193
12240,-0.08206865936517715,4777,26.5,0.005904418378472328
12251,-0.11798139661550522,4767,26.5,-0.0007948255453258754
12263,-0.0569312758743763,4784,26.5,-0.007494069322943688
12274,-0.08206865936517715,4777,26.75,0.0006812790492922068
12286,-0.1215711310505867,4766,26.75,-0.006585697354674339
12297,-0.0569312758743763,4784,26.75,0.0010219185373932123
12309,-0.06770561635494232,4781,26.75,-0.001476104594618082
12320,-0.10720603168010712,4770,26.75,-0.0031793021813035015
12331,-0.06770561635494232,4781,26.75,0.0010219185373932123
12343,-0.0569312758743763,4784,26.75,-0.005223139402270317
12354,-0.10720603168010712,4770,26.75,-0.005563778890371324
12366,-0.06770561635494232,4781,26.75,0.0006812790492922068
12377,-0.04256823658943176,4788,26.75,0.004201220645606518
12389,-0.10720603168010712,4770,26.75,0.004087674149572849
12400,-0.06770561635494232,4781,26.75,0.005223139402270317
12412,-0.04256823658943176,4788,26.75,0.0010219185373932123
12423,-0.08925017714500427,4775,26.75,0.0
12434,-0.08566044270992279,4776,26.75,0.002157383570820093
12446,-0.04256823658943176,4788,26.75,0.004087674149572849
12457,-0.10361630469560623,4771,26.75,-0.0034063951733708385
12469,-0.10720603168010712,4770,26.75,0.004541860133707524
12480,-0.06052306666970253,4783,26.75,0.0032928486773371696
12492,-0.08566044270992279,4776,26.75,0.0027251161971688274
12503,-0.13234546780586243,4763,26.75,0.005109592906236649
12514,-0.0569312758743763,4784,26.75,-0.004996046410202981
12526,-0.07847686856985092,4778,26.5,-0.008288894795179368
12537,-0.1287536770105362,4764,26.5,-0.002838662693202496
12549,-0.0712953507900238,4780,26.5,0.0007948255453258754
12560,-0.06411382555961609,4782,26.5,-0.002838662693202496
12572,-0.11798139661550522,4767,26.5,0.00011354650516994297
12583,-0.0569312758743763,4784,26.5,0.00011354650516994297
12595,-0.03179287165403366,4791,26.5,0.004201220645606518
12606,-0.09643375128507614,4773,26.5,-0.006926336842775346
12617,-0.0712953507900238,4780,26.5,-0.005109592906236649
12629,-0.03897644579410553,4789,26.5,0.0017031975866854193
12640,-0.0928419679403305,4774,26.5,0.006017964874505997
12652,-0.08566044270992279,4776,26.5,0.0004541860206797719
12663,-0.046157967299222946,4787,26.5,-0.0013625580985844137
12675,-0.0928419679403305,4774,26.5,0.0009083720413595438
12686,-0.08566044270992279,4776,26.5,-0.0026115697011351584
12698,-0.04256823658943176,4788,26.5,-0.003633488165438175
12709,-0.08925017714500427,4775,26.5,0.008288894795179368
12720,-0.11438961327075958,4768,26.5,0.004541860133707524
12732,-0.05333948880434036,4785,26.5,-0.004428313637673855
12743,-0.08206865936517715,4777,26.5,0.007153429834842682
12755,-0.1287536770105362,4764,26.5,0.004087674149572849
12766,-0.04974975809454918,4786,26.5,-0.002952209189236164
12778,-0.10361630469560623,4771,26.5,-0.005109592906236649
12789,-0.11798139661550522,4767,26.5,-0.0007948255453258754
12801,-0.06052306666970253,4783,26.5,0.0018167440827190876
12812,-0.08206865936517715,4777,26.5,0.009424359755516053
12823,-0.1215711310505867,4766,26.5,0.009651452747583389
12835,-0.07847686856985092,4778,26.5,-0.004087674149572849
12846,-0.05333948880434036,4785,26.5,-0.0026115697011351584
12858,-0.1107998788356781,4769,26.5,-0.006699243850708008
12869,-0.06411382555961609,4782,26.5,0.008515987787246704
12881,-0.03897644579410553,4789,26.5,0.003519941669404507
12892,-0.0928419679403305,4774,26.5,0.004882499621808529
12903,-0.0712953507900238,4780,26.5,0.009424359755516053
12915,-0.046157967299222946,4787,26.5,0.007834708811044692
12926,-0.08925017714500427,4775,26.5,-0.0027251161971688274
12938,-0.08925017714500427,4775,26.5,0.005563778890371324
12949,-0.046157967299222946,4787,26.5,0.005677325386404992
12961,-0.08925017714500427,4775,26.5,0.0009083720413595438
12972,-0.11798139661550522,4767,26.5,0.0013625580985844137
12984,-0.06052306666970253,4783,26.5,-0.0034063951733708385
12995,-0.08206865936517715,4777,26.5,-0.006585697354674339
13006,-0.12516085803508759,4765,26.5,-0.0004541860206797719
13018,-0.06052306666970253,4783,26.5,0.0032928486773371696
13029,-0.08925017714500427,4775,26.5,-0.002838662693202496
13041,-0.11798139661550522,4767,26.5,0.00011354650516994297
13052,-0.06411382555961609,4782,26.5,-0.0003406395246461034
13064,-0.07488713413476944,4779,26.5,-0.0006812790492922068
13075,-0.11438961327075958,4768,26.5,-0.00476895312577486
13087,-0.06770561635494232,4781,26.5,-0.00579087188243866
13098,-0.04974975809454918,4786,26.5,-0.009878545739650727
13109,-0.11438961327075958,4768,26.5,-0.004655406629741192
13121,-0.06052306666970253,4783,26.5,0.0005677325167134405
13132,-0.03179287165403366,4791,26.5,-0.007380522826910019
13144,-0.09643375128507614,4773,26.5,0.0012490116025507452
13155,-0.06052306666970253,4783,26.5,-0.002952209189236164
13167,-0.03179287165403366,4791,26.5,-0.004087674149572849
13178,-0.10002657026052475,4772,26.5,-0.004087674149572849
13190,-0.07847686856985092,4778,26.5,0.003974127653539181
13201,-0.046157967299222946,4787,26.5,-0.006131511370539666
13212,-0.0928419679403305,4774,26.5,-0.002157383570820093
13224,-0.0928419679403305,4774,26.5,0.0003406395246461034
13235,-0.04974975809454918,4786,26.5,-0.0010219185373932123
13247,-0.08566044270992279,4776,26.5,-0.005109592906236649
13258,-0.1287536770105362,4764,26.5,-0.002838662693202496
13270,-0.05333948880434036,4785,26.5,0.007380522826910019
13281,-0.08566044270992279,4776,26.75,0.0013625580985844137
13292,-0.13952699303627014,4761,26.75,-0.001135465033426881
13304,-0.0569312758743763,4784,26.75,0.0005677325167134405
13315,-0.07488713413476944,4779,26.75,0.0032928486773371696
13327,-0.11798139661550522,4767,26.75,-0.0024980232051014903
13338,-0.06411382555961609,4782,26.75,-0.003065755685269833
13350,-0.06770561635494232,4781,26.75,-0.0031793021813035015
13361,-0.1215711310505867,4766,26.75,0.0004541860206797719
13373,-0.0712953507900238,4780,26.75,-0.0005677325167134405
13384,-0.06411382555961609,4782,26.75,-0.005904418378472328
13395,-0.10720603168010712,4770,26.75,-0.008175348299145698
13407,-0.06411382555961609,4782,26.75,0.00238447656288743
13418,-0.04256823658943176,4788,26.75,-0.0024980232051014903
13430,-0.10720603168010712,4770,26.75,-0.005904418378472328
13441,-0.0712953507900238,4780,26.75,-0.006245057866573335
13453,-0.046157967299222946,4787,26.75,0.0019302905787527563
13464,-0.10361630469560623,4771,26.75,0.0
13476,-0.07488713413476944,4779,26.75,0.0013625580985844137
13487,-0.03897644579410553,4789,26.75,-0.001135465033426881
13498,-0.09643375128507614,4773,26.75,0.004655406629741192
13510,-0.07847686856985092,4778,26.75,0.007380522826910019
13521,-0.046157967299222946,4787,26.75,-0.0018167440827190876
13533,-0.0928419679403305,4774,26.5,-0.001476104594618082
13544,-0.08566044270992279,4776,26.5,-0.009083720267415048
13556,-0.046157967299222946,4787,26.5,-0.0020438370747864246
13567,-0.08206865936517715,4777,26.5,0.0007948255453258754
13578,-0.11798139661550522,4767,26.5,-0.0034063951733708385
13590,-0.06770561635494232,4781,26.5,0.002157383570820093
13601,-0.08925017714500427,4775,26.5,0.002838662693202496
13613,-0.1287536770105362,4764,26.5,0.005563778890371324
13624,-0.046157967299222946,4787,26.5,0.0013625580985844137
13636,-0.08566044270992279,4776,26.5,-0.002157383570820093
13647,-0.1215711310505867,4766,26.5,-0.005109592906236649
13659,-0.0712953507900238,4780,26.5,0.003519941669404507
13670,-0.06770561635494232,4781,26.5,-0.0024980232051014903
13681,-0.11798139661550522,4767,26.5,-0.00579087188243866
13693,-0.06770561635494232,4781,26.5,-0.002952209189236164
13704,-0.0569312758743763,4784,26.5,-0.0024980232051014903
13716,-0.10720603168010712,4770,26.5,-0.0027251161971688274
13727,-0.06052306666970253,4783,26.5,0.00011354650516994297
13739,-0.03897644579410553,4789,26.5,-0.008402441291213036
13750,-0.0928419679403305,4774,26.5,-0.01090046478867531
13762,-0.0712953507900238,4780,26.5,-0.004201220645606518
13773,-0.03179287165403366,4791,26.5,-0.0006812790492922068
13784,-0.0928419679403305,4774,26.25,-0.002838662693202496
13796,-0.0712953507900238,4780,26.25,-0.0019302905787527563
13807,-0.04256823658943176,4788,26.25,0.0038605811575055126
13819,-0.08925017714500427,4775,26.25,0.0
13830,-0.0928419679403305,4774,26.25,0.004201220645606518
13842,-0.046157967299222946,4787,26.25,-0.002157383570820093
13853,-0.08925017714500427,4775,26.25,-0.0019302905787527563
13864,-0.12516085803508759,4765,26.25,-0.005677325386404992
13876,-0.04974975809454918,4786,26.25,-0.008515987787246704
13887,-0.08566044270992279,4776,26.25,-0.006585697354674339
13899,-0.1287536770105362,4764,26.25,-0.001135465033426881
13910,-0.06770561635494232,4781,26.25,-0.009424359755516053
13922,-0.08925017714500427,4775,26.25,-0.004314767141640186
13933,-0.11798139661550522,4767,26.25,-0.003519941669404507
13945,-0.06411382555961609,4782,26.25,-0.0024980232051014903
13956,-0.06052306666970253,4783,26.25,0.0031793021813035015
13967,-0.1107998788356781,4769,26.25,0.0005677325167134405
13979,-0.07488713413476944,4779,26.25,0.0038605811575055126
13990,-0.03538260608911514,4790,26.25,-0.0031793021813035015
14002,-0.09643375128507614,4773,26.25,0.0032928486773371696
14013,-0.07847686856985092,4778,26.25,-0.006017964874505997
14025,-0.03538260608911514,4790,26.25,-0.004428313637673855
14036,-0.08206865936517715,4777,26.5,-0.00238447656288743
14048,-0.07847686856985092,4778,26.5,0.006699243850708008
14059,-0.046157967299222946,4787,26.5,-0.002952209189236164
14070,-0.08206865936517715,4777,26.5,-0.0020438370747864246
14082,-0.09643375128507614,4773,26.5,-0.00011354650516994297
14093,-0.04974975809454918,4786,26.5,-0.006926336842775346
14105,-0.08925017714500427,4775,26.5,-0.004201220645606518
14116,-0.1107998788356781,4769,26.5,0.0006812790492922068
14128,-0.0569312758743763,4784,26.5,-0.001476104594618082
14139,-0.0928419679403305,4774,26.5,-0.004882499621808529
14151,-0.1287536770105362,4764,26.5,-0.001135465033426881
14162,-0.0569312758743763,4784,26.5,-0.006699243850708008
14173,-0.08566044270992279,4776,26.5,-0.004087674149572849
14185,-0.11798139661550522,4767,26.5,-0.003747034661471844
14196,-0.06411382555961609,4782,26.5,-0.004882499621808529
14208,-0.06411382555961609,4782,26.5,-0.010559824715852739
14219,-0.1107998788356781,4769,26.5,-0.002270930066853762
14231,-0.06411382555961609,4782,26.5,-0.002838662693202496
14242,-0.046157967299222946,4787,26.5,-0.002157383570820093
14254,-0.10002657026052475,4772,26.5,-0.003065755685269833
14265,-0.07847686856985092,4778,26.5,-0.0026115697011351584
14276,-0.03179287165403366,4791,26.5,-0.005223139402270317
14288,-0.09643375128507614,4773,26.25,-0.005336685898303986
14299,-0.06770561635494232,4781,26.25,-0.0009083720413595438
14311,-0.05333948880434036,4785,26.25,-0.00011354650516994297
14322,-0.09643375128507614,4773,26.25,0.005336685898303986
14334,-0.08206865936517715,4777,26.25,0.0
14345,-0.06052306666970253,4783,26.25,0.0009083720413595438
14356,-0.08925017714500427,4775,26.25,0.0009083720413595438
14368,-0.1107998788356781,4769,26.25,0.00579087188243866
14379,-0.04974975809454918,4786,26.25,0.006472150858640671
14391,-0.07847686856985092,4778,26.25,0.0024980232051014903
14402,-0.11798139661550522,4767,26.25,0.0038605811575055126
14414,-0.0569312758743763,4784,26.25,0.003633488165438175
14425,-0.08206865936517715,4777,26.25,0.001476104594618082
14437,-0.11798139661550522,4767,26.25,0.003974127653539181
14448,-0.0569312758743763,4784,26.25,0.003065755685269833
14459,-0.0712953507900238,4780,26.25,-0.004201220645606518
14471,-0.11438961327075958,4768,26.25,-0.006358604362607003
14482,-0.06770561635494232,4781,26.25,-0.0009083720413595438
14494,-0.04974975809454918,4786,26.25,-0.004201220645606518
14505,-0.10361630469560623,4771,26.25,-0.006926336842775346
14517,-0.07488713413476944,4779,26.25,0.0
14528,-0.03897644579410553,4789,26.25,-0.003633488165438175
14540,-0.08206865936517715,4777,26.75,-0.005904418378472328
14551,-0.06411382555961609,4782,26.75,0.00011354650516994297
14562,-0.03897644579410553,4789,26.75,0.0018167440827190876
14574,-0.0928419679403305,4774,26.75,-0.0027251161971688274
14585,-0.08925017714500427,4775,26.75,-0.003633488165438175
14597,-0.04256823658943176,4788,26.75,-0.006017964874505997
14608,-0.08925017714500427,4775,26.75,-0.002952209189236164
14620,-0.10720603168010712,4770,26.75,0.0012490116025507452
14631,-0.05333948880434036,4785,26.75,-0.0020438370747864246
14643,-0.08925017714500427,4775,26.75,0.005563778890371324
14654,-0.11798139661550522,4767,26.75,0.010332731723785401
14665,-0.0569312758743763,4784,26.75,0.007153429834842682
14677,-0.07488713413476944,4779,26.75,0.0010219185373932123
14688,-0.1287536770105362,4764,26.75,0.006358604362607003
14700,-0.05333948880434036,4785,26.75,0.0009083720413595438
14711,-0.07488713413476944,4779,26.75,0.003747034661471844
14723,-0.11798139661550522,4767,26.75,0.006699243850708008
14734,-0.06052306666970253,4783,26.75,0.0024980232051014903
14745,-0.05333948880434036,4785,26.75,-0.00022709301033988595
14757,-0.1107998788356781,4769,26.75,0.00022709301033988595
14768,-0.0712953507900238,4780,26.75,0.00022709301033988595
14780,-0.03538260608911514,4790,26.75,-0.0010219185373932123
14791,-0.08566044270992279,4776,27.25,0.003065755685269833
14803,-0.0712953507900238,4780,27.25,0.0005677325167134405
14814,-0.03179287165403366,4791,27.25,-0.0017031975866854193
14826,-0.10002657026052475,4772,27.25,-0.005563778890371324
14837,-0.08206865936517715,4777,27.25,0.004655406629741192
14848,-0.03897644579410553,4789,27.25,0.005563778890371324
14860,-0.10002657026052475,4772,27.25,0.0
14871,-0.09643375128507614,4773,27.25,-0.006926336842775346
14883,-0.046157967299222946,4787,27.25,0.011014010699987411
14894,-0.08925017714500427,4775,27.25,0.006699243850708008
14906,-0.1287536770105362,4764,27.25,0.004087674149572849
14917,-0.046157967299222946,4787,27.25,0.00726697633087635
14929,-0.08206865936517715,4777,27.25,0.002838662693202496
14940,-0.11798139661550522,4767,27.25,0.0007948255453258754
14951,-0.06411382555961609,4782,27.25,0.002838662693202496
14963,-0.07847686856985092,4778,27.25,-0.006358604362607003
14974,-0.1215711310505867,4766,27.25,-0.004428313637673855
14986,-0.05333948880434036,4785,27.25,0.0018167440827190876
14997,-0.06052306666970253,4783,27.25,-0.00806180180311203
15009,-0.10361630469560623,4771,27.25,-0.0032928486773371696
15020,-0.06411382555961609,4782,27.25,-0.0027251161971688274
15032,-0.04256823658943176,4788,27.25,-0.007039883338809014
15043,-0.0928419679403305,4774,28.5,-0.005109592906236649
15054,-0.06770561635494232,4781,28.5,0.008743080779314042
15066,-0.02820005640387535,4792,28.5,0.005336685898303986
15077,-0.08566044270992279,4776,28.5,-0.0003406395246461034
15089,-0.06770561635494232,4781,28.5,0.006926336842775346
15100,-0.03897644579410553,4789,28.5,0.0
15112,-0.08206865936517715,4777,28.5,0.002838662693202496
15123,-0.08206865936517715,4777,28.5,0.006358604362607003
15134,-0.03897644579410553,4789,28.5,0.00579087188243866
15146,-0.0928419679403305,4774,28.5,-0.005336685898303986
15157,-0.10361630469560623,4771,28.5,-0.00022709301033988595
15169,-0.03897644579410553,4789,28.5,-0.006245057866573335
15180,-0.08566044270992279,4776,28.5,-0.007039883338809014
15192,-0.12516085803508759,4765,28.5,-0.002157383570820093
15203,-0.06411382555961609,4782,28.5,0.0034063951733708385
15215,-0.07847686856985092,4778,28.5,0.0009083720413595438
15226,-0.13234546780586243,4763,28.5,-0.006358604362607003
15237,-0.06770561635494232,4781,28.5,0.00726697633087635
15249,-0.08566044270992279,4776,28.5,0.005677325386404992
15260,-0.11438961327075958,4768,28.5,0.003747034661471844
15272,-0.06411382555961609,4782,28.5,-0.004201220645606518
15283,-0.0569312758743763,4784,28.5,-0.0005677325167134405
15295,-0.1107998788356781,4769,30.0,-0.006812790346741677
15306,-0.06770561635494232,4781,30.0,-0.003065755685269833
15318,-0.03897644579410553,4789,30.0,-0.004201220645606518
15329,-0.10720603168010712,4770,30.0,-0.005336685898303986
15340,-0.06770561635494232,4781,30.0,-0.003747034661471844
15352,-0.03538260608911514,4790,30.0,0.0024980232051014903
15363,-0.09643375128507614,4773,30.0,-0.005904418378472328
15375,-0.08206865936517715,4777,30.0,-0.004996046410202981
15386,-0.046157967299222946,4787,30.0,0.00011354650516994297
15398,-0.0928419679403305,4774,30.0,-0.003633488165438175
15409,-0.10361630469560623,4771,30.0,0.00885662727534771
15421,-0.04974975809454918,4786,30.0,0.008970173771381379
15432,-0.08925017714500427,4775,30.0,0.0009083720413595438
15443,-0.1107998788356781,4769,30.0,-0.004087674149572849
15455,-0.0569312758743763,4784,30.0,0.006245057866573335
15466,-0.08206865936517715,4777,30.0,0.00238447656288743
15478,-0.12516085803508759,4765,30.0,0.00476895312577486
15489,-0.06411382555961609,4782,30.0,0.00579087188243866
15501,-0.0928419679403305,4774,30.0,-0.0026115697011351584
15512,-0.1107998788356781,4769,30.0,-0.007494069322943688
15524,-0.06052306666970253,4783,30.0,-0.004882499621808529
15535,-0.06052306666970253,4783,30.0,-0.003974127653539181
15546,-0.11438961327075958,4768,30.5,-0.0024980232051014903
15558,-0.04974975809454918,4786,30.5,0.002270930066853762
15569,-0.04256823658943176,4788,30.5,-0.004996046410202981
15581,-0.10361630469560623,4771,30.5,-0.004201220645606518
15592,-0.06770561635494232,4781,30.5,-0.004655406629741192
15604,-0.03538260608911514,4790,30.5,-0.009878545739650727
15615,-0.08925017714500427,4775,30.5,-0.006812790346741677
15626,-0.06411382555961609,4782,30.5,0.00476895312577486
15638,-0.04256823658943176,4788,30.5,-0.003633488165438175
15649,-0.08206865936517715,4777,30.5,-0.007380522826910019
15661,-0.0712953507900238,4780,30.5,-0.005677325386404992
15672,-0.03897644579410553,4789,30.5,0.0020438370747864246
15684,-0.10002657026052475,4772,30.5,0.008743080779314042
15695,-0.1107998788356781,4769,30.5,0.0009083720413595438
15707,-0.05333948880434036,4785,30.5,0.0026115697011351584
15718,-0.08566044270992279,4776,30.5,0.006585697354674339
15729,-0.11438961327075958,4768,30.5,0.0017031975866854193
15741,-0.05333948880434036,4785,30.5,-0.0020438370747864246
15752,-0.08206865936517715,4777,30.5,0.006926336842775346
15764,-0.12516085803508759,4765,30.5,-0.003974127653539181
15775,-0.06052306666970253,4783,30.5,-0.005336685898303986
15787,-0.07847686856985092,4778,30.5,0.0006812790492922068
15798,-0.1287536770105362,4764,31.0,0.005450232394337655
15810,-0.06411382555961609,4782,31.0,-0.0027251161971688274
15821,-0.07847686856985092,4778,31.0,0.007380522826910019
15832,-0.11798139661550522,4767,31.0,0.006245057866573335
15844,-0.06411382555961609,4782,31.0,-0.0007948255453258754
15855,-0.04974975809454918,4786,31.0,0.0024980232051014903
15867,-0.10002657026052475,4772,31.0,-0.0018167440827190876
15878,-0.06770561635494232,4781,31.0,0.0026115697011351584
15890,-0.03897644579410553,4789,31.0,-0.005563778890371324
15901,-0.10720603168010712,4770,31.0,-0.008288894795179368
15912,-0.0712953507900238,4780,31.0,-0.003519941669404507
15924,-0.03538260608911514,4790,31.0,0.007948255307078362
15935,-0.10361630469560623,4771,31.0,0.0020438370747864246
15947,-0.07847686856985092,4778,31.0,0.0020438370747864246
15958,-0.03897644579410553,4789,31.0,0.007721162315011025
15970,-0.10361630469560623,4771,31.0,0.007380522826910019
15981,-0.07847686856985092,4778,31.0,-0.0013625580985844137
15993,-0.03897644579410553,4789,31.0,-0.0004541860206797719
16004,-0.07847686856985092,4778,31.0,-0.003065755685269833
16015,-0.11798139661550522,4767,31.0,-0.0009083720413595438
16027,-0.06411382555961609,4782,31.0,-0.0005677325167134405
16038,-0.08206865936517715,4777,31.0,-0.007039883338809014
16050,-0.12516085803508759,4765,31.75,0.0024980232051014903
16061,-0.05333948880434036,4785,31.75,-0.00238447656288743
16073,-0.08206865936517715,4777,31.75,0.003747034661471844
16084,-0.12516085803508759,4765,31.75,0.005223139402270317
16096,-0.0569312758743763,4784,31.75,-0.0005677325167134405
16107,-0.07488713413476944,4779,31.75,-0.005904418378472328
16118,-0.11798139661550522,4767,31.75,-0.002838662693202496
16130,-0.06770561635494232,4781,31.75,-0.0015896510906517507
16141,-0.06052306666970253,4783,31.75,-0.00011354650516994297
16153,-0.10361630469560623,4771,31.75,0.0019302905787527563
16164,-0.06770561635494232,4781,31.75,0.005223139402270317
16176,-0.02820005640387535,4792,31.75,-0.0010219185373932123
16187,-0.08566044270992279,4776,31.75,0.004996046410202981
16198,-0.06052306666970253,4783,31.75,0.0012490116025507452
16210,-0.03538260608911514,4790,31.75,-0.003065755685269833
16221,-0.08566044270992279,4776,31.75,-0.0010219185373932123
16233,-0.0712953507900238,4780,31.75,-0.0019302905787527563
16244,-0.046157967299222946,4787,31.75,0.0026115697011351584
16256,-0.0928419679403305,4774,31.75,-0.0012490116025507452
16267,-0.0928419679403305,4774,31.75,0.0004541860206797719
16279,-0.04256823658943176,4788,31.75,-0.00011354650516994297
16290,-0.08566044270992279,4776,31.75,-0.001476104594618082
16301,-0.12516085803508759,4765,32.25,-0.004201220645606518
16313,-0.0569312758743763,4784,32.25,-0.008288894795179368
16324,-0.08206865936517715,4777,32.25,-0.004087674149572849
16336,-0.12516085803508759,4765,32.25,0.0009083720413595438
16347,-0.04974975809454918,4786,32.25,0.004996046410202981
16359,-0.08206865936517715,4777,32.25,-0.0015896510906517507
16370,-0.11798139661550522,4767,32.25,-0.0031793021813035015
16382,-0.04974975809454918,4786,32.25,0.00238447656288743
16393,-0.06770561635494232,4781,32.25,0.006017964874505997
16404,-0.11798139661550522,4767,32.25,-0.003519941669404507
16416,-0.0712953507900238,4780,32.25,-0.0024980232051014903
16427,-0.03538260608911514,4790,32.25,0.0005677325167134405
16439,-0.10002657026052475,4772,32.25,-0.0018167440827190876
16450,-0.08206865936517715,4777,32.25,-0.0027251161971688274
16462,-0.046157967299222946,4787,32.25,-0.00476895312577486
16473,-0.1107998788356781,4769,32.25,-0.0026115697011351584
16485,-0.08925017714500427,4775,32.25,-0.00011354650516994297
16496,-0.04256823658943176,4788,32.25,-0.0019302905787527563
16507,-0.10720603168010712,4770,32.25,-0.004087674149572849
16519,-0.10002657026052475,4772,32.25,0.0003406395246461034
16530,-0.04974975809454918,4786,32.25,-0.002270930066853762
16542,-0.08925017714500427,4775,32.25,0.0010219185373932123
16553,-0.12516085803508759,4765,33.5,0.004655406629741192
16565,-0.0569312758743763,4784,33.5,0.009764999243617059
16576,-0.08206865936517715,4777,33.5,-0.002270930066853762
16588,-0.13234546780586243,4763,33.5,-0.0017031975866854193
16599,-0.06411382555961609,4782,33.5,-0.0026115697011351584
